DATA_TYPE,CUSTOMER_ID,ITEM,ITEM_ID,cnt,MIN_DIST
MMO_FAV_S_,S244FEAF7FDD02BDAB,台灣中油 [自營]太爺站,MMO_FAV_S_393,1,10
MMO_FAV_S_,T223BF1865AB56463E,台亞加油站 楠梓交流道站,MMO_FAV_S_184,1,16
MMO_FAV_S_,H14A07EADB5A7FA751,台灣中油 [自營]泰山站,MMO_FAV_S_319,1,6
MMO_FAV_S_,N2E80EB3845E0857B8,丹堤咖啡 濟南,MMO_FAV_S_926,1,57
MMO_FAV_S_,Q20073A3A884E3063A,燦坤3C 嘉義店,MMO_FAV_S_1290,1,70
MMO_FAV_S_,K2AEEDDAAAAD9771A2,千鼎首烏客家小館 總店,MMO_FAV_S_796,1,47
MMO_FAV_S_,L241FE8BD22FB20F92,台灣中油 [自營]彰化中山路站,MMO_FAV_S_411,1,43
MMO_FAV_S_,A2FE1486AA70A52CE5,微風百貨 信義店,MMO_FAV_S_1033,1,36
MMO_FAV_S_,M2D70E145F51EE71C7,台灣中油 [自營]后里站,MMO_FAV_S_240,1,60
MMO_FAV_S_,A21520CF0A70D25672,家樂福 板橋府中店,MMO_FAV_S_662,1,5
MMO_FAV_S_,J2828626C309C597C2,太平洋ＳＯＧＯ百貨 台北忠孝館,MMO_FAV_S_964,1,33
MMO_FAV_S_,F12BD307A7F031CE0B,統一時代百貨 台北店,MMO_FAV_S_785,1,20
