DATA_TYPE,CUSTOMER_ID,ITEM,ITEM_ID,cnt,MIN_DIST
MMO_FAV_P,H2E474456CBE8AF5DB,CITYCAFE大冰美式,MMO_FAV_P_A12_29_201606,1,0
MMO_FAV_P,N242CDBA2FA864D9A6,套餐B二選一,MMO_FAV_P_A02_18_201606,1,0
MMO_FAV_P,T1B467E64648CCD5E2,Airwaves極酷嗆涼,MMO_FAV_P_A12_28_201606,1,0
MMO_FAV_P,L1C1B7FA29A4662A5E,中華航空里程,MMO_FAV_P_A03_2_201606,1,0
MMO_FAV_P,F2C00067480DE30106,美體小舖,MMO_FAV_P_A08_44_201606,1,0
MMO_FAV_P,L1EC8CBA80E4EA4093,西堤牛排$570套餐乙份,MMO_FAV_P_A02_51_201606,1,0
MMO_FAV_P,H2C05B39ED2C4784DC,500元乙份即享券,MMO_FAV_P_A02_69_201608,1,0
MMO_FAV_P,A251DF734A6FA735C1,EZ訂,MMO_FAV_P_A04_1_201606,1,0
MMO_FAV_P,O22979ECF3E005E7DD,現金抵用券100元,MMO_FAV_P_A12_37_201606,1,0
MMO_FAV_P,Q2BC69BF0867B6B3D0,黃金炸蝦堡+冰紅茶(L),MMO_FAV_P_A02_33_201606,1,0
MMO_FAV_P,H29F00DB226FF34C69,大王香雞堡豪華套餐,MMO_FAV_P_A02_60_201608,1,0
MMO_FAV_P,05B9FC1BA310292BA5,京站時尚廣場,MMO_FAV_P_A08_7_201606,1,0
MMO_FAV_P,F2F7BE1F995D8E6BC4,比漾廣場,MMO_FAV_P_A08_6_201606,1,0
MMO_FAV_P,R2C28DA388F27297D1,現金抵用券100元,MMO_FAV_P_A12_37_201606,1,0
MMO_FAV_P,Q2BC69BF0867B6B3D0,CITYCAFE中冰美式,MMO_FAV_P_A12_25_201606,1,0
MMO_FAV_P,A21918B542B4FF65C1,統一麥香奶茶TP300,MMO_FAV_P_A12_2_201606,1,0
MMO_FAV_P,M222F3DE9F9A3D7C3A,培根雞蛋堡+冰紅茶(L),MMO_FAV_P_A02_13_201606,1,0
MMO_FAV_P,F12BD307A7F031CE0B,京站時尚廣場,MMO_FAV_P_A08_7_201606,1,0
MMO_FAV_P,F21A968C81207B2B94,亞洲萬里通里數,MMO_FAV_P_A03_3_201606,1,0
MMO_FAV_P,K123F2833CAF91EAC0,華堡豪華套餐,MMO_FAV_P_A02_61_201608,1,0
MMO_FAV_P,T26E08F3817C120AE9,夏慕尼新香榭鐵板燒套餐乙份,MMO_FAV_P_A02_54_201606,1,0
MMO_FAV_P,A18D96352A5F0E47B4,檸檬蛋糕,MMO_FAV_P_A02_1_201608,1,0
MMO_FAV_P,C2F2D45BA8E59A9D35,現金抵用券200元,MMO_FAV_P_A12_38_201606,1,0
MMO_FAV_P,T1B467E64648CCD5E2,香草烤雞腿+四季春冰茶(L)乙份,MMO_FAV_P_A02_35_201606,1,0
MMO_FAV_P,A2C040B5B23F469C1B,新光三越商品券,MMO_FAV_P_A07_1_201606,1,0
MMO_FAV_P,T27204C945126688AB,CITYCAFE中熱拿鐵,MMO_FAV_P_A12_31_201606,1,0
MMO_FAV_P,P2A8749AFDD95C9D54,長榮航空里程,MMO_FAV_P_A03_1_201606,1,0
MMO_FAV_P,F12BD307A7F031CE0B,長榮航空亞洲線來回機票,MMO_FAV_P_A03_17_201606,1,0
MMO_FAV_P,H25434F8CC303A941A,現金抵用券30元,MMO_FAV_P_A12_36_201606,1,0
MMO_FAV_P,M1EA942B97C7DCA645,本日咖啡-大/熱,MMO_FAV_P_A02_29_201608,1,0
MMO_FAV_P,E16B13986B1D80D6CD,台灣高鐵紅利購票優惠(台北-高雄),MMO_FAV_P_A03_13_201606,1,0
MMO_FAV_P,A2B24FA2701940C4DE,中華航空里程,MMO_FAV_P_A03_2_201606,1,0
MMO_FAV_P,F1F25A65F82671665B,CITYCAFE大冰拿鐵,MMO_FAV_P_A12_35_201606,1,0
MMO_FAV_P,A2B675A898246E8CB1,遠傳電信,MMO_FAV_P_A06_2_201606,1,0
MMO_FAV_P,A23ACC557A7CB1E90D,外帶冰淇淋迷你杯一入,MMO_FAV_P_A02_24_201606,1,0
MMO_FAV_P,O1B7BECF2B97CBF8F5,翰林奶茶(大杯),MMO_FAV_P_A02_11_201608,1,0
MMO_FAV_P,A1388136561614FB62,台灣高鐵紅利購票優惠(台北-台南),MMO_FAV_P_A03_14_201606,1,0
MMO_FAV_P,S298E64BFA9495A893,中華電信,MMO_FAV_P_A06_1_201606,1,0
MMO_FAV_P,S1A5DF8189E1A11490,CITYCAFE大熱拿鐵,MMO_FAV_P_A12_34_201606,1,0
MMO_FAV_P,012065EC099D6C0E3B,美麗華,MMO_FAV_P_A08_17_201606,1,0
MMO_FAV_P,A2CA6E086F7263ABE2,中華航空里程,MMO_FAV_P_A03_2_201606,1,0
MMO_FAV_P,H2AEB8028C3535EC4F,CITYCAFE中冰美式,MMO_FAV_P_A12_25_201606,1,0
MMO_FAV_P,H2D7075C2ABA831E9D,美麗華,MMO_FAV_P_A08_17_201606,1,0
MMO_FAV_P,P2C7F13520E0CB5481,摩卡可可碎片法樂皮-大,MMO_FAV_P_A02_49_201608,1,0
MMO_FAV_P,Q2050F12527C06DD8A,中華航空里程,MMO_FAV_P_A03_2_201606,1,0
MMO_FAV_P,F175E0E1B6DAC9E136,火腿歐姆蛋堡+冰紅茶(L)乙份,MMO_FAV_P_A02_11_201606,1,0
MMO_FAV_P,Q1FE0F689D6815C847,台茂購物中心,MMO_FAV_P_A08_22_201606,1,0
MMO_FAV_P,F261C53DB4F1AC9964,現金抵用券100元,MMO_FAV_P_A12_37_201606,1,0
MMO_FAV_P,N242CDBA2FA864D9A6,聚 北海道昆布鍋套餐乙份,MMO_FAV_P_A02_50_201606,1,0
MMO_FAV_P,T267CEF48F1D65870D,培根雞蛋堡+冰紅茶(L),MMO_FAV_P_A02_13_201606,1,0
MMO_FAV_P,L2013164BD0A9CB0BE,現金抵用券200元,MMO_FAV_P_A12_38_201606,1,0
MMO_FAV_P,B2F71BD35253D3627B,現金抵用券200元,MMO_FAV_P_A12_38_201606,1,0
MMO_FAV_P,A1A363A0665268EE8C,亞洲萬里通里數,MMO_FAV_P_A03_3_201606,1,0
MMO_FAV_P,B2357610A9859D4D0A,中友百貨,MMO_FAV_P_A08_29_201606,1,0
MMO_FAV_P,Q2F2F36D231236E530,6塊炸雞桶+2杯可樂(小)乙份,MMO_FAV_P_A02_47_201606,1,0
MMO_FAV_P,P2E9BF765BA3968728,燒肉珍珠堡+冰紅茶(L)乙份,MMO_FAV_P_A02_30_201606,1,0
MMO_FAV_P,G1BB84516C51A26AD1,西堤牛排$570套餐乙份,MMO_FAV_P_A02_51_201606,1,0
MMO_FAV_P,F113D274F4DE55AA0B,台灣高鐵紅利購票優惠(台北-高雄),MMO_FAV_P_A03_13_201606,1,0
MMO_FAV_P,T11DFF733F75517936,遠傳電信,MMO_FAV_P_A06_2_201606,1,0
MMO_FAV_P,L28C8C84B50BB849A4,中華電信,MMO_FAV_P_A06_1_201606,1,0
MMO_FAV_P,A22494277BBB428739,現金抵用券200元,MMO_FAV_P_A12_38_201606,1,0
MMO_FAV_P,K123F2833CAF91EAC0,50元飲品任選乙份(限To-Go門市使用),MMO_FAV_P_A02_8_201608,1,0
MMO_FAV_P,E251BA12E6E3C9212B,薑燒珍珠堡+冰紅茶(L)乙份,MMO_FAV_P_A02_26_201606,1,0
MMO_FAV_P,D234BA72C6383506AA,遠傳電信,MMO_FAV_P_A06_2_201606,1,0
MMO_FAV_P,T2C1DA81556C91DE46,聚 北海道昆布鍋套餐乙份,MMO_FAV_P_A02_50_201606,1,0
MMO_FAV_P,Y27AE944081958E725,蕃茄吉士蛋堡+冰紅茶(L)乙份,MMO_FAV_P_A02_12_201606,1,0
MMO_FAV_P,C20F3A954383D0902F,100元即享券乙份,MMO_FAV_P_A02_39_201608,1,0
MMO_FAV_P,P26699D716D7A4654D,新光三越百貨,MMO_FAV_P_A08_4_201606,1,0
MMO_FAV_P,H29FBD21B1110B0C8A,京站時尚廣場,MMO_FAV_P_A08_7_201606,1,0
MMO_FAV_P,H1C6E9A478607BF610,現金抵用券100元,MMO_FAV_P_A12_37_201606,1,0
MMO_FAV_P,H2505488F911B6B0AB,茶葉蛋,MMO_FAV_P_A12_7_201606,1,0
MMO_FAV_P,P20AD5ACB13041ADA6,太平洋百貨商品券,MMO_FAV_P_A07_2_201606,1,0
MMO_FAV_P,T13193FDA18BD4FEA8,100元即享券乙份,MMO_FAV_P_A02_39_201608,1,0
MMO_FAV_P,A2F4E955C85F5566B7,太平洋百貨商品券,MMO_FAV_P_A07_2_201606,1,0
MMO_FAV_P,F112803F8210E00411,台茂購物中心,MMO_FAV_P_A08_22_201606,1,0
MMO_FAV_P,A16C88615ADA30CE27,100元抵用券乙份(限茶館使用),MMO_FAV_P_A02_34_201608,1,0
MMO_FAV_P,F12BD307A7F031CE0B,500元乙份即享券,MMO_FAV_P_A02_69_201608,1,0
MMO_FAV_P,B24273834EB6A20A8D,新光三越商品券,MMO_FAV_P_A07_1_201606,1,0
MMO_FAV_P,F2D7177456A8394138,茶葉蛋,MMO_FAV_P_A12_7_201606,1,0
MMO_FAV_P,K114B29B627FF2AE72,遠傳電信,MMO_FAV_P_A06_2_201606,1,0
MMO_FAV_P,N1E73887F3BF75B297,CITYCAFE大冰拿鐵,MMO_FAV_P_A12_35_201606,1,0
MMO_FAV_P,M2904A85798E48C53B,現金抵用券100元,MMO_FAV_P_A12_37_201606,1,0
MMO_FAV_P,J2F8D5FC317AC65F9F,品田牧場元氣套餐乙份,MMO_FAV_P_A02_65_201608,1,0
MMO_FAV_P,M24ECC9F494B2B83BD,波士頓派(切片),MMO_FAV_P_A02_3_201608,1,0
MMO_FAV_P,L23215719FBDA60E8B,遠傳電信,MMO_FAV_P_A06_2_201606,1,0
MMO_FAV_P,A2BE1FEBFAE8F2BBDB,香酥脆薯(小)乙份,MMO_FAV_P_A02_1_201606,1,0
MMO_FAV_P,E27791FD861346CCC3,蕃茄吉士蛋堡+冰紅茶(L)乙份,MMO_FAV_P_A02_12_201606,1,0
MMO_FAV_P,A2256D0A4A896FA5ED,現金抵用券100元,MMO_FAV_P_A12_37_201606,1,0
MMO_FAV_P,E214DF09799E20F4A1,熊貓珍奶(大杯),MMO_FAV_P_A02_16_201608,1,0
MMO_FAV_P,F2ED71352837CB0F93,CITYCAFE大冰美式,MMO_FAV_P_A12_29_201606,1,0
MMO_FAV_P,F241A295693CB8513E,北海鱈魚香絲(中),MMO_FAV_P_A12_14_201606,1,0
MMO_FAV_P,H2FB0E7FD0B308A9F5,CITYCAFE大熱拿鐵,MMO_FAV_P_A12_34_201606,1,0
MMO_FAV_P,A2235A6D572BC2A69D,黃金炸蝦堡+冰紅茶(L),MMO_FAV_P_A02_33_201606,1,0
MMO_FAV_P,T20589E60B83036153,茶裏王日式綠茶PET600,MMO_FAV_P_A12_12_201606,1,0
MMO_FAV_P,A2B0E1BF7B369A66EB,30元甜甜圈任選(一入)乙份,MMO_FAV_P_A02_2_201606,1,0
MMO_FAV_P,G2C0C81A103DC00725,30元甜甜圈任選(一入)乙份,MMO_FAV_P_A02_2_201606,1,0
MMO_FAV_P,V2DCE6F04FA5A3AE08,長榮航空香港來回機票,MMO_FAV_P_A03_15_201606,1,0
MMO_FAV_P,K247C34EEAB4FECE0D,CITYCAFE大熱拿鐵,MMO_FAV_P_A12_34_201606,1,0
MMO_FAV_P,A12496E6365BF8A2DD,北海鱈魚香絲(中),MMO_FAV_P_A12_14_201606,1,0
MMO_FAV_P,O2CFFF7403FC21270A,燒肉珍珠堡+冰紅茶(L)乙份,MMO_FAV_P_A02_30_201606,1,0
MMO_FAV_P,R2804ACDD072A72980,CITYCAFE大冰美式,MMO_FAV_P_A12_29_201606,1,0
MMO_FAV_P,U29CB26D0CA429BDB0,黑咖啡(M) 乙杯,MMO_FAV_P_A02_7_201608,1,0
MMO_FAV_P,L2938E73A98FB095B2,日新大戲院,MMO_FAV_P_A04_4_201606,1,0
MMO_FAV_P,N23B0F509CF0AAFB53,EZ訂,MMO_FAV_P_A04_1_201606,1,0
MMO_FAV_P,P26699D716D7A4654D,京站時尚廣場,MMO_FAV_P_A08_7_201606,1,0
MMO_FAV_P,S219F92D34BF2E3BBA,百事特童裝,MMO_FAV_P_A08_45_201606,1,0
MMO_FAV_P,A2BE1FEBFAE8F2BBDB,檸檬蛋糕,MMO_FAV_P_A02_1_201608,1,0
MMO_FAV_P,05E555266B6D5BB4F4,香草烤半雞+炸雞+鮮蔬沙拉+四季春冰茶(L)x2 ,MMO_FAV_P_A02_64_201608,1,0
MMO_FAV_P,T1EBC408ABD7E727A4,太平洋百貨商品券,MMO_FAV_P_A07_2_201606,1,0
MMO_FAV_P,M226375980E726C7C5,牛丼(大)乙份,MMO_FAV_P_A02_34_201606,1,0
MMO_FAV_P,L1EC8CBA80E4EA4093,藝奇新日本料理套餐乙份,MMO_FAV_P_A02_52_201606,1,0
MMO_FAV_P,Q13DB071F8A7FBE19D,陶板屋和風創作料理套餐乙份,MMO_FAV_P_A02_72_201608,1,0
MMO_FAV_P,N29DE2E1900ED45005,王品牛排$1485套餐乙份,MMO_FAV_P_A02_55_201606,1,0
MMO_FAV_P,P243D2F1ECC8EA5268,台灣自來水水費,MMO_FAV_P_A06_5_201606,1,0
MMO_FAV_P,N29DE2E1900ED45005,薑燒珍珠堡+薯條(L)+冰紅茶(L)乙份,MMO_FAV_P_A02_40_201606,1,0
MMO_FAV_P,A2F4E955C85F5566B7,新光三越商品券,MMO_FAV_P_A07_1_201606,1,0
MMO_FAV_P,A193C2B39734F0255D,遠傳電信,MMO_FAV_P_A06_2_201606,1,0
MMO_FAV_P,F18891F71F4BF9CC85,統一麥香奶茶TP300,MMO_FAV_P_A12_2_201606,1,0
MMO_FAV_P,G2611B7CFC42C195A8,1000元乙份即享券,MMO_FAV_P_A02_53_201606,1,0
MMO_FAV_P,H2EE18F7B154A2CC85,下午茶鬆餅組 (中杯本日咖啡+鬆餅),MMO_FAV_P_A02_52_201608,1,0
MMO_FAV_P,H2D7075C2ABA831E9D,漢神百貨,MMO_FAV_P_A08_31_201606,1,0
MMO_FAV_P,R24F92AAA1B12FD6BC,6塊炸雞桶+2杯可樂(小)乙份,MMO_FAV_P_A02_47_201606,1,0
MMO_FAV_P,L2F8B3AA0894A68F00,500元乙份即享券,MMO_FAV_P_A02_69_201608,1,0
MMO_FAV_P,F24221A2E363D69DD8,現金抵用券30元,MMO_FAV_P_A12_36_201606,1,0
MMO_FAV_P,A28042AF970C055870,下午茶鬆餅組 (中杯本日咖啡+鬆餅),MMO_FAV_P_A02_52_201608,1,0
MMO_FAV_P,F2CF189F22C0D6C934,亞洲萬里通里數,MMO_FAV_P_A03_3_201606,1,0
MMO_FAV_P,R242DBD0CC42A78419,夏慕尼新香榭鐵板燒套餐乙份,MMO_FAV_P_A02_54_201606,1,0
MMO_FAV_P,M117F99701B0E62275,遠傳電信,MMO_FAV_P_A06_2_201606,1,0
MMO_FAV_P,A2C56C3456EA7329F9,iseLect檸檬水420ml,MMO_FAV_P_A02_47_201610,1,0
MMO_FAV_P,F250C1073906B9A248,亞洲萬里通里數,MMO_FAV_P_A03_3_201606,1,0
MMO_FAV_P,F12BD307A7F031CE0B,美麗華,MMO_FAV_P_A08_17_201606,1,0
MMO_FAV_P,F227DB9D978853B3C8,海洋珍珠堡+冰紅茶(L),MMO_FAV_P_A02_32_201606,1,0
MMO_FAV_P,P1197B25E32D90D105,薑燒珍珠堡+冰紅茶(L)乙份,MMO_FAV_P_A02_26_201606,1,0
MMO_FAV_P,J244173EAF1309D3CF,香草烤雞腿+四季春冰茶(L)乙份,MMO_FAV_P_A02_35_201606,1,0
MMO_FAV_P,N24B5550D955B18658,亞洲萬里通里數,MMO_FAV_P_A03_3_201606,1,0
MMO_FAV_P,G122B408895A913947,CITYCAFE大熱拿鐵,MMO_FAV_P_A12_34_201606,1,0
MMO_FAV_P,H161639FDCF35FE3ED,CITYCAFE大冰拿鐵,MMO_FAV_P_A12_35_201606,1,0
MMO_FAV_P,G2611B7CFC42C195A8,現金抵用券100元,MMO_FAV_P_A12_37_201606,1,0
MMO_FAV_P,050975E49CFCF7FC2C,長榮航空里程,MMO_FAV_P_A03_1_201606,1,0
MMO_FAV_P,F29FBFD37AC7872685,現金抵用券100元,MMO_FAV_P_A12_37_201606,1,0
MMO_FAV_P,T2642532395D0DFF36,500元乙份即享券,MMO_FAV_P_A02_69_201608,1,0
MMO_FAV_P,A2155B739BD80FDDA7,長榮航空香港來回機票,MMO_FAV_P_A03_15_201606,1,0
MMO_FAV_P,D2300DD46E2C256DE8,100元即享券乙份,MMO_FAV_P_A02_39_201608,1,0
MMO_FAV_P,S2DB4099538B179DFA,BBQ烤雞8塊(四腿四翅)乙份,MMO_FAV_P_A02_42_201606,1,0
MMO_FAV_P,T2642532395D0DFF36,海洋珍珠堡+冰紅茶(L),MMO_FAV_P_A02_32_201606,1,0
MMO_FAV_P,U239A61D0DB8A5F87E,海洋珍珠堡+冰紅茶(L),MMO_FAV_P_A02_32_201606,1,0
MMO_FAV_P,N12E24197A6BE8B2FD,現金抵用券100元,MMO_FAV_P_A12_37_201606,1,0
MMO_FAV_P,A18D96352A5F0E47B4,新光三越商品券,MMO_FAV_P_A07_1_201606,1,0
MMO_FAV_P,E2DB11548E7BDAC619,陶板屋和風創作料理套餐乙份,MMO_FAV_P_A02_72_201608,1,0
MMO_FAV_P,A28042AF970C055870,聚 北海道昆布鍋套餐乙份,MMO_FAV_P_A02_50_201606,1,0
MMO_FAV_P,S2E6A1737710BD3A5C,蜜汁烤雞堡+薯條(L)+冰紅茶(L)乙份,MMO_FAV_P_A02_39_201606,1,0
MMO_FAV_P,L2CB91EB81989E08A3,薑燒珍珠堡+薯條(L)+冰紅茶(L)乙份,MMO_FAV_P_A02_40_201606,1,0
MMO_FAV_P,P10B3AF5E01E505566,翡翠奶珍珠(大杯),MMO_FAV_P_A02_28_201608,1,0
MMO_FAV_P,A10BA080592A043324,新光影城,MMO_FAV_P_A04_2_201606,1,0
MMO_FAV_P,H28E350EA76B604616,超值早餐49元現金抵用券,MMO_FAV_P_A12_40_201606,1,0
MMO_FAV_P,M29BED24295303A9F6,新光三越商品券,MMO_FAV_P_A07_1_201606,1,0
MMO_FAV_P,H2F8B0AB24A8454389,原燒優質原味套餐乙份,MMO_FAV_P_A02_74_201608,1,0
MMO_FAV_P,Q285020DE3CAB8B4E2,6塊炸雞桶+2杯可樂(小)乙份,MMO_FAV_P_A02_47_201606,1,0
MMO_FAV_P,F251E31266C92D5508,薑燒珍珠堡+冰紅茶(L)乙份,MMO_FAV_P_A02_26_201606,1,0
MMO_FAV_P,S2401B158A62EF98D1,長榮航空里程,MMO_FAV_P_A03_1_201606,1,0
MMO_FAV_P,A28BA61A2AC9B87343,台灣聯通市區停車,MMO_FAV_P_A03_6_201606,1,0
MMO_FAV_P,T104B045AAA3EEB386,華堡豪華套餐,MMO_FAV_P_A02_61_201608,1,0
MMO_FAV_P,A2CE451B5812B579E1,比漾廣場商品券,MMO_FAV_P_A07_3_201606,1,0
MMO_FAV_P,A1388136561614FB62,1000元即享券乙份,MMO_FAV_P_A02_80_201608,1,0
MMO_FAV_P,H2BBD530BF5B6DA0AB,長榮航空香港來回機票,MMO_FAV_P_A03_15_201606,1,0
MMO_FAV_P,05B9FC1BA310292BA5,momo百貨,MMO_FAV_P_A08_8_201606,1,0
MMO_FAV_P,H10441946DD62D17EC,亞洲萬里通里數,MMO_FAV_P_A03_3_201606,1,0
MMO_FAV_P,N2DEA88221681C0ED0,CITYCAFE中熱美式,MMO_FAV_P_A12_26_201606,1,0
MMO_FAV_P,R20FCBE8BAF31D2EF3,薑燒珍珠堡+冰紅茶(L)乙份,MMO_FAV_P_A02_26_201606,1,0
MMO_FAV_P,F2A8D2034CEBDB7B8E,60元飲品乙杯,MMO_FAV_P_A02_8_201606,1,0
MMO_FAV_P,U243DCE7C70A227D63,台灣大哥大,MMO_FAV_P_A08_58_201606,1,0
MMO_FAV_P,G2465F5CB43AD79CE6,下午茶鬆餅組 (中杯本日咖啡+鬆餅),MMO_FAV_P_A02_52_201608,1,0
MMO_FAV_P,R2D54DFE619517B481,CITYCAFE大冰拿鐵,MMO_FAV_P_A12_35_201606,1,0
MMO_FAV_P,N266E4F66B7BAB802E,茶葉蛋,MMO_FAV_P_A12_7_201606,1,0
MMO_FAV_P,V2E16A5F46EBB91BD9,現金抵用券200元,MMO_FAV_P_A12_38_201606,1,0
MMO_FAV_P,P1D45407100C672D46,西堤牛排$570套餐乙份,MMO_FAV_P_A02_51_201606,1,0
MMO_FAV_P,L2E214CBB9EDAA1646,王品牛排$1485套餐乙份,MMO_FAV_P_A02_55_201606,1,0
MMO_FAV_P,A27AC52D2DF45CB8A3,4oz自創冰淇淋(可任選1份配料)乙份,MMO_FAV_P_A02_23_201606,1,0
MMO_FAV_P,F2102EACE7E258B557,中華電信,MMO_FAV_P_A06_1_201606,1,0
MMO_FAV_P,05E555266B6D5BB4F4,統一阪急百貨,MMO_FAV_P_A08_1_201606,1,0
MMO_FAV_P,L1744F02AC8A0BD45D,北市自來水費,MMO_FAV_P_A06_3_201606,1,0
MMO_FAV_P,F27C95CA8CA2AACBD5,現金抵用券100元,MMO_FAV_P_A12_37_201606,1,0
MMO_FAV_P,F15A2C3B01D97D6D45,100元即享券乙份,MMO_FAV_P_A02_39_201608,1,0
MMO_FAV_P,A26611B51B06378DEE,薯條(S),MMO_FAV_P_A02_5_201606,1,0
MMO_FAV_P,E2343BA003DB0E4A6C,1000元即享券乙份,MMO_FAV_P_A02_80_201608,1,0
MMO_FAV_P,A102CD679AB0E27C85,摩斯鱈魚堡+冰紅茶(L)乙份,MMO_FAV_P_A02_29_201606,1,0
MMO_FAV_P,H2FB0E7FD0B308A9F5,CITYCAFE大冰拿鐵,MMO_FAV_P_A12_35_201606,1,0
MMO_FAV_P,E28E5DE0376A6DA192,嘟嘟房市區停車,MMO_FAV_P_A03_5_201606,1,0
MMO_FAV_P,N2E810E3C63DBB84A9,CITYCAFE大熱拿鐵,MMO_FAV_P_A12_34_201606,1,0
MMO_FAV_P,A2F886C8247D1A2632,長榮航空里程,MMO_FAV_P_A03_1_201606,1,0
MMO_FAV_P,F248E5BB5650E84D9F,長榮航空里程,MMO_FAV_P_A03_1_201606,1,0
MMO_FAV_P,,現金抵用券200元,MMO_FAV_P_A12_38_201606,1,0
MMO_FAV_P,A26592187BB6B4CD0F,海洋珍珠堡+冰紅茶(L),MMO_FAV_P_A02_32_201606,1,0
MMO_FAV_P,C17A8782593D0CF61D,爽健美茶PET535,MMO_FAV_P_A02_43_201610,1,0
MMO_FAV_P,K1F8EBCCA09D416671,原創黑珍珠奶茶(大杯),MMO_FAV_P_A02_17_201608,1,0
MMO_FAV_P,E2AE5C1974C447EEC3,統一麥香紅茶TP300,MMO_FAV_P_A12_5_201606,1,0
MMO_FAV_P,M1AE555BFE24793326,原創黑珍珠奶茶(大杯),MMO_FAV_P_A02_17_201608,1,0
MMO_FAV_P,B2358F926CBC5C0AFA,日新大戲院,MMO_FAV_P_A04_4_201606,1,0
MMO_FAV_P,F116F73A3041F26A6C,新光三越商品券,MMO_FAV_P_A07_1_201606,1,0
MMO_FAV_P,F2F181361A243C4360,30天音樂體驗兌換券乙份,MMO_FAV_P_A02_37_201606,1,0
MMO_FAV_P,H2DE1031946F6F31C2,100元即享券乙份,MMO_FAV_P_A02_39_201608,1,0
MMO_FAV_P,N2BB199D0A55C8A2EF,黑咖啡(M) 乙杯,MMO_FAV_P_A02_7_201608,1,0
MMO_FAV_P,S2AD7672F24411CCBB,現金抵用券200元,MMO_FAV_P_A12_38_201606,1,0
MMO_FAV_P,T2642532395D0DFF36,超值早餐49元現金抵用券,MMO_FAV_P_A12_40_201606,1,0
MMO_FAV_P,R11A4CB2E93D07FEAB,新光三越商品券,MMO_FAV_P_A07_1_201606,1,0
MMO_FAV_P,H19C6A798AC2ACB6DD,西堤牛排$570套餐乙份,MMO_FAV_P_A02_51_201606,1,0
MMO_FAV_P,Q28B629C0C15CA6495,七七巧菲斯(增量版),MMO_FAV_P_A12_1_201606,1,0
MMO_FAV_P,F243C43A1A0273A475,新光三越百貨,MMO_FAV_P_A08_4_201606,1,0
MMO_FAV_P,E1B33663AC878BFE75,1000元即享券乙份,MMO_FAV_P_A02_80_201608,1,0
MMO_FAV_P,N2A22B87F1772E004A,燒肉珍珠堡+冰紅茶(L)乙份,MMO_FAV_P_A02_30_201606,1,0
MMO_FAV_P,F1F8DBF603CACCD8CD,套餐B二選一,MMO_FAV_P_A02_18_201606,1,0
MMO_FAV_P,E25CDEA7A1F535C41C,1000元即享券乙份,MMO_FAV_P_A02_80_201608,1,0
MMO_FAV_P,F22831961F72C648CE,外帶冰淇淋迷你杯一入,MMO_FAV_P_A02_24_201606,1,0
MMO_FAV_P,H29E99ACA1879D11E3,30元茶飲任選一+40元蛋糕任選一,MMO_FAV_P_A02_10_201606,1,0
MMO_FAV_P,G2C0F1D0493DDB4619,CITYCAFE大熱拿鐵,MMO_FAV_P_A12_34_201606,1,0
MMO_FAV_P,R2AC318309BA89D30E,黑咖啡(M) 乙杯,MMO_FAV_P_A02_7_201608,1,0
MMO_FAV_P,A2D65437FF801CB74F,陶板屋和風創作料理套餐乙份,MMO_FAV_P_A02_72_201608,1,0
MMO_FAV_P,A278759846ED742CF6,100元即享券乙份,MMO_FAV_P_A02_39_201608,1,0
MMO_FAV_P,A18D96352A5F0E47B4,聖德科斯,MMO_FAV_P_A08_40_201606,1,0
MMO_FAV_P,L2BCBBFDD2279AE6D4,30元甜甜圈任選(一入)乙份,MMO_FAV_P_A02_2_201606,1,0
MMO_FAV_P,A1F26F58EF038AF7A8,50元飲品任選乙份(限To-Go門市使用),MMO_FAV_P_A02_8_201608,1,0
MMO_FAV_P,L28D72300E33885220,現金抵用券100元,MMO_FAV_P_A12_37_201606,1,0
MMO_FAV_P,F1A0D4FD6D3DD4043E,1000元即享券乙份,MMO_FAV_P_A02_80_201608,1,0
MMO_FAV_P,E1133311C1E2A09884,台灣高鐵紅利購票優惠(台北-高雄),MMO_FAV_P_A03_13_201606,1,0
MMO_FAV_P,U24FEAD35F34DF3D50,新光三越商品券,MMO_FAV_P_A07_1_201606,1,0
MMO_FAV_P,P2BD60A65B4E2E7D47,薑燒珍珠堡+冰紅茶(L)乙份,MMO_FAV_P_A02_26_201606,1,0
MMO_FAV_P,K167359EFAD362F048,35元甜甜圈任選(六入)乙份,MMO_FAV_P_A02_44_201606,1,0
MMO_FAV_P,A24ABB74437765C910,豚丼(大)乙份,MMO_FAV_P_A02_25_201606,1,0
MMO_FAV_P,B26073571E88B1BBB6,現金抵用券200元,MMO_FAV_P_A12_38_201606,1,0
MMO_FAV_P,H291CDD9D8E43D6D81,iseLect檸檬水420ml,MMO_FAV_P_A02_47_201610,1,0
MMO_FAV_P,F29A10C0E25610A06B,雋愛禮盒兌換券,MMO_FAV_P_A02_27_201608,1,0
MMO_FAV_P,E1DE3953AFF9F9ADB4,摩卡可可碎片法樂皮-大,MMO_FAV_P_A02_49_201608,1,0
MMO_FAV_P,V2DCE6F04FA5A3AE08,長榮航空港澳來回機票,MMO_FAV_P_A03_16_201606,1,0
MMO_FAV_P,L24F2B678CDEC54BE1,新光三越商品券,MMO_FAV_P_A07_1_201606,1,0
MMO_FAV_P,E183C9B9D1393D09B0,漢神巨蛋店,MMO_FAV_P_A08_32_201606,1,0
MMO_FAV_P,A2CE451B5812B579E1,太平洋百貨商品券,MMO_FAV_P_A07_2_201606,1,0
